id,handle,text,is_retweet,original_author,time,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,is_quote_status,lang,retweet_count,favorite_count,longitude,latitude,place_id,place_full_name,place_name,place_type,place_country_code,place_country,place_contained_within,place_attributes,place_bounding_box,source_url,truncated,entities,extended_entities,theme
780853860135006211,realDonaldTrump,"In the last 24 hrs. we have raised over $13M from online donations and National Call Day, and we’re still going! Thank you America! #MAGA",False,,2016-09-27T19:37:22,,,,False,en,6939,23330,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'MAGA', 'indices': [132, 137]}]}",,3
780828916919504896,HillaryClinton,"""I don’t think that any family should have to pay more than 10% of their income on child care.” —Hillary https://t.co/pepW0auI8n",False,,2016-09-27T17:58:15,HillaryClinton,7.808282060395028e+17,1339835893.0,False,en,586,1681,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'hrc.io/2cTc9Sz', 'expanded_url': 'http://hrc.io/2cTc9Sz', 'indices': [105, 128], 'url': 'https://t.co/pepW0auI8n'}], 'hashtags': []}",,3
780752274020761601,realDonaldTrump,I really enjoyed the debate last night.Crooked Hillary says she is going to do so many things.Why hasn't she done them in her last 30 years?,False,,2016-09-27T12:53:42,,,,False,en,21628,59791,-73.89322034,40.76593321,00c39537733fa112,"Queens, NY",Queens,city,US,United States,[],{},"BoundingBox(type='Polygon', coordinates=[[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]], _api=<tweepy.api.API object at 0x7f013ae30588>)",http://twitter.com/download/android,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",,3
780585423764647936,HillaryClinton,We are not going to bring New York’s unconstitutional stop-and-frisk program nationwide. #debatenight,False,,2016-09-27T01:50:42,,,,False,en,6923,17156,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'debatenight', 'indices': [89, 101]}]}",,3
780585254583169078,realDonaldTrump,"When @realDonaldTrump is POTUS, families are going to be safe and secure. Law and order will be RESTORED! #MAGA… https://t.co/4Qo9gV7mgc",True,TeamTrump,2016-09-27T01:50:01,,,,False,en,4550,11239,,,,,,,,,,,,http://twitter.com,False,"{'user_mentions': [{'id_str': '729676086632656900', 'name': 'Official Team Trump', 'id': 729676086632656900, 'screen_name': 'TeamTrump', 'indices': [3, 13]}, {'id_str': '25073877', 'name': 'Donald J. Trump', 'id': 25073877, 'screen_name': 'realDonaldTrump', 'indices': [20, 36]}], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'MAGA', 'indices': [121, 126]}, {'text': 'Debates', 'indices': [127, 135]}]}",,3
780582541019475968,HillaryClinton,"Paying zero in taxes doesn’t make you ""smart.""

It makes you a tax evader. https://t.co/g9nQkSRvTB",False,,2016-09-27T01:39:14,,,,False,en,20195,33668,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'snappytv.com/tc/2887031', 'expanded_url': 'http://www.snappytv.com/tc/2887031', 'indices': [75, 98], 'url': 'https://t.co/g9nQkSRvTB'}], 'hashtags': []}",,3
780581355633700864,HillaryClinton,"No legit reason @realDonaldTrump can't release returns while being audited, but if scared, release earlier returns no longer under audit.",True,MittRomney,2016-09-27T01:34:32,,,,False,en,11973,15567,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '50055701', 'name': 'Mitt Romney', 'id': 50055701, 'screen_name': 'MittRomney', 'indices': [3, 14]}, {'id_str': '25073877', 'name': 'Donald J. Trump', 'id': 25073877, 'screen_name': 'realDonaldTrump', 'indices': [32, 48]}], 'symbols': [], 'urls': [], 'hashtags': []}",,3
780581215820591104,realDonaldTrump,HILLARY'S BAD TAX HABIT! https://t.co/x3FBy8Hdq2,False,,2016-09-27T01:33:59,,,,False,en,11774,21663,,,0427846a106c0bd9,"East Garden City, NY",East Garden City,city,US,United States,[],{},"BoundingBox(type='Polygon', coordinates=[[[-73.617232, 40.712873], [-73.580488, 40.712873], [-73.580488, 40.747586], [-73.617232, 40.747586]]], _api=<tweepy.api.API object at 0x7f013ae30588>)",http://twitter.com/download/iphone,False,"{'media': [{'display_url': 'pic.twitter.com/x3FBy8Hdq2', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/780581215820591104/photo/1', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 680, 'resize': 'fit', 'w': 680}, 'large': {'h': 1200, 'resize': 'fit', 'w': 1200}, 'medium': {'h': 1200, 'resize': 'fit', 'w': 1200}}, 'id_str': '780581210737086464', 'indices': [25, 48], 'id': 780581210737086464, 'url': 'https://t.co/x3FBy8Hdq2', 'media_url_https': 'https://pbs.twimg.com/media/CtUuebhUEAArKBf.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CtUuebhUEAArKBf.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}","{'media': [{'display_url': 'pic.twitter.com/x3FBy8Hdq2', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/780581215820591104/photo/1', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 680, 'resize': 'fit', 'w': 680}, 'large': {'h': 1200, 'resize': 'fit', 'w': 1200}, 'medium': {'h': 1200, 'resize': 'fit', 'w': 1200}}, 'id_str': '780581210737086464', 'indices': [25, 48], 'id': 780581210737086464, 'url': 'https://t.co/x3FBy8Hdq2', 'media_url_https': 'https://pbs.twimg.com/media/CtUuebhUEAArKBf.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CtUuebhUEAArKBf.jpg'}]}",3
780444199737036800,realDonaldTrump,"#Polls showing @realDonaldTrump surging, @hillaryclinton #slipping, have HER camp on defense/lowering expectations, going into #Debates2016",True,KellyannePolls,2016-09-26T16:29:31,,,,False,en,7925,18329,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'user_mentions': [{'id_str': '471672239', 'name': 'Kellyanne Conway', 'id': 471672239, 'screen_name': 'KellyannePolls', 'indices': [3, 18]}, {'id_str': '25073877', 'name': 'Donald J. Trump', 'id': 25073877, 'screen_name': 'realDonaldTrump', 'indices': [35, 51]}, {'id_str': '1339835893', 'name': 'Hillary Clinton', 'id': 1339835893, 'screen_name': 'HillaryClinton', 'indices': [61, 76]}], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'Polls', 'indices': [20, 26]}, {'text': 'slipping', 'indices': [77, 86]}]}",,3
778747606864306176,HillaryClinton,Going to bat for kids who are too often counted out has always been a priority for Hillary. https://t.co/lTxRVn3NBM,False,,2016-09-22T00:07:52,,,,False,en,1504,3724,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'hrc.io/2diffkf', 'expanded_url': 'http://hrc.io/2diffkf', 'indices': [92, 115], 'url': 'https://t.co/lTxRVn3NBM'}], 'hashtags': []}",,3
