id,handle,text,is_retweet,original_author,time,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,is_quote_status,lang,retweet_count,favorite_count,longitude,latitude,place_id,place_full_name,place_name,place_type,place_country_code,place_country,place_contained_within,place_attributes,place_bounding_box,source_url,truncated,entities,extended_entities,theme
779827513375780864,realDonaldTrump,"Thank you Roanoke, Virginia - this a MOVEMENT - join us today!
Sign up: https://t.co/NQEgRxQN2m
#AmericaFirst… https://t.co/Rz3DkpBQJu",False,,2016-09-24T23:39:02,,,,False,en,6424,20699,,,5635c19c2b5078d1,"Virginia, USA",Virginia,admin,US,United States,[],{},"BoundingBox(type='Polygon', coordinates=[[[-83.67529, 36.540739], [-75.16644, 36.540739], [-75.16644, 39.466012], [-83.67529, 39.466012]]], _api=<tweepy.api.API object at 0x7f013ae30588>)",http://twitter.com/download/iphone,True,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'gop.cm/nv5vmm', 'expanded_url': 'http://gop.cm/nv5vmm', 'indices': [72, 95], 'url': 'https://t.co/NQEgRxQN2m'}, {'display_url': 'twitter.com/i/web/status/7…', 'expanded_url': 'https://twitter.com/i/web/status/779827513375780864', 'indices': [111, 134], 'url': 'https://t.co/Rz3DkpBQJu'}], 'hashtags': [{'text': 'AmericaFirst', 'indices': [96, 109]}]}",,4
778758058394738689,realDonaldTrump,.@YoungDems4Trump  Thank you!,False,,2016-09-22T00:49:24,,,,False,en,3241,13612,,,,,,,,,,,,http://twitter.com/download/android,False,"{'user_mentions': [{'id_str': '3498448812', 'name': 'Democrats for Trump', 'id': 3498448812, 'screen_name': 'YoungDems4Trump', 'indices': [1, 17]}], 'symbols': [], 'urls': [], 'hashtags': []}",,4
778229963216519168,realDonaldTrump,"Thank you Nevada! #AmericaFirst
#MakeAmericaGreatAgain 
https://t.co/3KWOl2ibaW https://t.co/RJqHgq2Rn0",False,,2016-09-20T13:50:56,,,,False,en,5987,17783,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'media': [{'display_url': 'pic.twitter.com/RJqHgq2Rn0', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/778229963216519168/photo/1', 'sizes': {'large': {'h': 1936, 'resize': 'fit', 'w': 1936}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 1200, 'resize': 'fit', 'w': 1200}, 'small': {'h': 680, 'resize': 'fit', 'w': 680}}, 'id_str': '778229955138322432', 'indices': [80, 103], 'id': 778229955138322432, 'url': 'https://t.co/RJqHgq2Rn0', 'media_url_https': 'https://pbs.twimg.com/media/CszUBV2WgAACmay.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CszUBV2WgAACmay.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'DonaldJTrump.com', 'expanded_url': 'http://www.DonaldJTrump.com', 'indices': [56, 79], 'url': 'https://t.co/3KWOl2ibaW'}], 'hashtags': [{'text': 'AmericaFirst', 'indices': [18, 31]}, {'text': 'MakeAmericaGreatAgain', 'indices': [32, 54]}]}","{'media': [{'display_url': 'pic.twitter.com/RJqHgq2Rn0', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/778229963216519168/photo/1', 'sizes': {'large': {'h': 1936, 'resize': 'fit', 'w': 1936}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 1200, 'resize': 'fit', 'w': 1200}, 'small': {'h': 680, 'resize': 'fit', 'w': 680}}, 'id_str': '778229955138322432', 'indices': [80, 103], 'id': 778229955138322432, 'url': 'https://t.co/RJqHgq2Rn0', 'media_url_https': 'https://pbs.twimg.com/media/CszUBV2WgAACmay.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CszUBV2WgAACmay.jpg'}]}",4
778229686769967104,realDonaldTrump,"Thank you Georgia! #AmericaFirst
#MakeAmericaGreatAgain 
https://t.co/3KWOl2ibaW https://t.co/y01qpON7h7",False,,2016-09-20T13:49:50,,,,False,en,5816,17255,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'media': [{'display_url': 'pic.twitter.com/y01qpON7h7', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/778229686769967104/photo/1', 'sizes': {'medium': {'h': 1200, 'resize': 'fit', 'w': 1200}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'large': {'h': 1936, 'resize': 'fit', 'w': 1936}, 'small': {'h': 680, 'resize': 'fit', 'w': 680}}, 'id_str': '778229679421546496', 'indices': [81, 104], 'id': 778229679421546496, 'url': 'https://t.co/y01qpON7h7', 'media_url_https': 'https://pbs.twimg.com/media/CszTxSuWYAARo7h.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CszTxSuWYAARo7h.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'DonaldJTrump.com', 'expanded_url': 'http://www.DonaldJTrump.com', 'indices': [57, 80], 'url': 'https://t.co/3KWOl2ibaW'}], 'hashtags': [{'text': 'AmericaFirst', 'indices': [19, 32]}, {'text': 'MakeAmericaGreatAgain', 'indices': [33, 55]}]}","{'media': [{'display_url': 'pic.twitter.com/y01qpON7h7', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/778229686769967104/photo/1', 'sizes': {'medium': {'h': 1200, 'resize': 'fit', 'w': 1200}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'large': {'h': 1936, 'resize': 'fit', 'w': 1936}, 'small': {'h': 680, 'resize': 'fit', 'w': 680}}, 'id_str': '778229679421546496', 'indices': [81, 104], 'id': 778229679421546496, 'url': 'https://t.co/y01qpON7h7', 'media_url_https': 'https://pbs.twimg.com/media/CszTxSuWYAARo7h.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CszTxSuWYAARo7h.jpg'}]}",4
776888753499561984,realDonaldTrump,Great parade in The Villages- I love you all. We will #MAGA. Thank you for the incredible support-I will not forget! https://t.co/5qTDijU3hn,False,,2016-09-16T21:01:27,,,,False,en,10125,29487,,,,,,,,,,,,http://twitter.com/#!/download/ipad,False,"{'media': [{'display_url': 'pic.twitter.com/5qTDijU3hn', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/776888753499561984/video/1', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 338, 'resize': 'fit', 'w': 600}, 'large': {'h': 360, 'resize': 'fit', 'w': 640}, 'small': {'h': 191, 'resize': 'fit', 'w': 340}}, 'id_str': '776888028497346561', 'indices': [117, 140], 'id': 776888028497346561, 'url': 'https://t.co/5qTDijU3hn', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/776888028497346561/pu/img/p8OgvNws03GhOaY8.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/776888028497346561/pu/img/p8OgvNws03GhOaY8.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'MAGA', 'indices': [54, 59]}]}","{'media': [{'display_url': 'pic.twitter.com/5qTDijU3hn', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 338, 'resize': 'fit', 'w': 600}, 'large': {'h': 360, 'resize': 'fit', 'w': 640}, 'small': {'h': 191, 'resize': 'fit', 'w': 340}}, 'expanded_url': 'https://twitter.com/realDonaldTrump/status/776888753499561984/video/1', 'indices': [117, 140], 'id': 776888028497346561, 'url': 'https://t.co/5qTDijU3hn', 'video_info': {'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/776888028497346561/pu/pl/fAISDRqUu4Dqfo3G.m3u8'}, {'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/776888028497346561/pu/vid/320x180/uB1WXodI-x_3gc7X.mp4'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/776888028497346561/pu/vid/640x360/5a-lGiHkNw_HVIex.mp4'}, {'content_type': 'application/dash+xml', 'url': 'https://video.twimg.com/ext_tw_video/776888028497346561/pu/pl/fAISDRqUu4Dqfo3G.mpd'}], 'aspect_ratio': [16, 9], 'duration_millis': 139560}, 'id_str': '776888028497346561', 'additional_media_info': {'monetizable': False}, 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/776888028497346561/pu/img/p8OgvNws03GhOaY8.jpg', 'type': 'video', 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/776888028497346561/pu/img/p8OgvNws03GhOaY8.jpg'}]}",4
776624517087133696,realDonaldTrump,"Thank you for a great evening - Laconia, New Hampshire -- will be back soon! #AmericaFirst
https://t.co/3KWOl2ibaW https://t.co/QWbYm2lY7B",False,,2016-09-16T03:31:28,,,,False,en,5825,18426,,,,,,,,,,,,http://twitter.com/#!/download/ipad,False,"{'media': [{'display_url': 'pic.twitter.com/QWbYm2lY7B', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/776624517087133696/video/1', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 338, 'resize': 'fit', 'w': 600}, 'large': {'h': 576, 'resize': 'fit', 'w': 1024}, 'small': {'h': 191, 'resize': 'fit', 'w': 340}}, 'id_str': '776624337801646080', 'indices': [115, 138], 'id': 776624337801646080, 'url': 'https://t.co/QWbYm2lY7B', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/776624337801646080/pu/img/UKSCVBgWk1dimAd5.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/776624337801646080/pu/img/UKSCVBgWk1dimAd5.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'DonaldJTrump.com', 'expanded_url': 'http://www.DonaldJTrump.com', 'indices': [91, 114], 'url': 'https://t.co/3KWOl2ibaW'}], 'hashtags': [{'text': 'AmericaFirst', 'indices': [77, 90]}]}","{'media': [{'display_url': 'pic.twitter.com/QWbYm2lY7B', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 338, 'resize': 'fit', 'w': 600}, 'large': {'h': 576, 'resize': 'fit', 'w': 1024}, 'small': {'h': 191, 'resize': 'fit', 'w': 340}}, 'expanded_url': 'https://twitter.com/realDonaldTrump/status/776624517087133696/video/1', 'indices': [115, 138], 'id': 776624337801646080, 'url': 'https://t.co/QWbYm2lY7B', 'video_info': {'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/776624337801646080/pu/vid/1280x720/pkfpJcaPRYk9fZRj.mp4'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/776624337801646080/pu/pl/6r10SAhyN7o23pQ3.m3u8'}, {'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/776624337801646080/pu/vid/320x180/s9P797DJ64QLvQkX.mp4'}, {'content_type': 'application/dash+xml', 'url': 'https://video.twimg.com/ext_tw_video/776624337801646080/pu/pl/6r10SAhyN7o23pQ3.mpd'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/776624337801646080/pu/vid/640x360/rfE6vd5CXQzsp80K.mp4'}], 'aspect_ratio': [16, 9], 'duration_millis': 122667}, 'id_str': '776624337801646080', 'additional_media_info': {'monetizable': False}, 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/776624337801646080/pu/img/UKSCVBgWk1dimAd5.jpg', 'type': 'video', 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/776624337801646080/pu/img/UKSCVBgWk1dimAd5.jpg'}]}",4
776445262420123648,realDonaldTrump,Thank you @JerryJrFalwell! https://t.co/jzUQxkW4tB,False,,2016-09-15T15:39:10,,,,True,en,3381,11030,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'user_mentions': [{'id_str': '31628934', 'name': 'J L Falwell', 'id': 31628934, 'screen_name': 'JerryJrFalwell', 'indices': [10, 25]}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/jerryjrfalwell…', 'expanded_url': 'https://twitter.com/jerryjrfalwell/status/776256142112460803', 'indices': [27, 50], 'url': 'https://t.co/jzUQxkW4tB'}], 'hashtags': []}",,4
776432922450616320,realDonaldTrump,"Thank you to all of our law enforcement officers - across America! #LESM #MAGA 
https://t.co/Mcbc2JzhN2 https://t.co/4MTmR8kXVb",False,,2016-09-15T14:50:08,,,,False,en,8662,23766,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'media': [{'display_url': 'pic.twitter.com/4MTmR8kXVb', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/776432922450616320/video/1', 'sizes': {'large': {'h': 540, 'resize': 'fit', 'w': 960}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 338, 'resize': 'fit', 'w': 600}, 'small': {'h': 191, 'resize': 'fit', 'w': 340}}, 'id_str': '776432245003255808', 'indices': [104, 127], 'id': 776432245003255808, 'url': 'https://t.co/4MTmR8kXVb', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/776432245003255808/pu/img/rzuHYvkjkN23k0Ms.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/776432245003255808/pu/img/rzuHYvkjkN23k0Ms.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'instagram.com/p/BKXDNPCDZKx/', 'expanded_url': 'https://instagram.com/p/BKXDNPCDZKx/', 'indices': [80, 103], 'url': 'https://t.co/Mcbc2JzhN2'}], 'hashtags': [{'text': 'LESM', 'indices': [67, 72]}, {'text': 'MAGA', 'indices': [73, 78]}]}","{'media': [{'display_url': 'pic.twitter.com/4MTmR8kXVb', 'sizes': {'large': {'h': 540, 'resize': 'fit', 'w': 960}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 338, 'resize': 'fit', 'w': 600}, 'small': {'h': 191, 'resize': 'fit', 'w': 340}}, 'expanded_url': 'https://twitter.com/realDonaldTrump/status/776432922450616320/video/1', 'indices': [104, 127], 'id': 776432245003255808, 'url': 'https://t.co/4MTmR8kXVb', 'video_info': {'variants': [{'content_type': 'application/dash+xml', 'url': 'https://video.twimg.com/ext_tw_video/776432245003255808/pu/pl/GydzGLC3IWs5xJXT.mpd'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/776432245003255808/pu/pl/GydzGLC3IWs5xJXT.m3u8'}, {'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/776432245003255808/pu/vid/320x180/4f-FijbsIvC10DHX.mp4'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/776432245003255808/pu/vid/640x360/u373Jq6sGJ4qpnsL.mp4'}], 'aspect_ratio': [16, 9], 'duration_millis': 58467}, 'id_str': '776432245003255808', 'additional_media_info': {'monetizable': False}, 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/776432245003255808/pu/img/rzuHYvkjkN23k0Ms.jpg', 'type': 'video', 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/776432245003255808/pu/img/rzuHYvkjkN23k0Ms.jpg'}]}",4
776428916303138816,realDonaldTrump,Thank you for having me! I enjoyed the tour and spending time with everyone. See you soon. #MAGA https://t.co/eNtS7IBPDo,False,,2016-09-15T14:34:13,,,,True,en,3694,13080,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/profootballhof…', 'expanded_url': 'https://twitter.com/profootballhof/status/776210913812701184', 'indices': [97, 120], 'url': 'https://t.co/eNtS7IBPDo'}], 'hashtags': [{'text': 'MAGA', 'indices': [91, 96]}]}",,4
776270376846422017,realDonaldTrump,"""@ghfanlovessonny: @realDonaldTrump you have my vote in Pennsylvania. Trump 2016"" Thank you!",False,,2016-09-15T04:04:14,,,,False,en,3481,14173,,,,,,,,,,,,http://twitter.com/download/android,False,"{'user_mentions': [{'id_str': '262258279', 'name': 'Kathy Eardley', 'id': 262258279, 'screen_name': 'ghfanlovessonny', 'indices': [1, 17]}, {'id_str': '25073877', 'name': 'Donald J. Trump', 'id': 25073877, 'screen_name': 'realDonaldTrump', 'indices': [19, 35]}], 'symbols': [], 'urls': [], 'hashtags': []}",,4
